Items: 500
Max score assuming infinite container: 2311
Gen #0 | Best score: 349 | Gen avg: 277.37 | Current optimal: 349 | Optimal ID: d78ef442f6cc9478651211e0a509326c | Wasted room: 132
Gen #5760 | Best score: 408 | Gen avg: 250.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5761 | Best score: 408 | Gen avg: 250.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5762 | Best score: 408 | Gen avg: 255.00 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5763 | Best score: 408 | Gen avg: 253.19 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5764 | Best score: 408 | Gen avg: 256.22 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5765 | Best score: 410 | Gen avg: 254.66 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5766 | Best score: 410 | Gen avg: 251.60 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5767 | Best score: 408 | Gen avg: 254.36 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5768 | Best score: 408 | Gen avg: 258.40 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5769 | Best score: 408 | Gen avg: 266.77 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5770 | Best score: 408 | Gen avg: 256.73 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5771 | Best score: 408 | Gen avg: 257.90 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5772 | Best score: 408 | Gen avg: 262.73 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5773 | Best score: 408 | Gen avg: 261.43 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5774 | Best score: 408 | Gen avg: 268.38 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5775 | Best score: 408 | Gen avg: 263.75 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5776 | Best score: 413 | Gen avg: 257.48 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5777 | Best score: 413 | Gen avg: 254.98 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5778 | Best score: 413 | Gen avg: 249.83 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5779 | Best score: 413 | Gen avg: 259.22 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5780 | Best score: 413 | Gen avg: 254.55 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5781 | Best score: 413 | Gen avg: 252.73 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5782 | Best score: 413 | Gen avg: 251.56 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5783 | Best score: 413 | Gen avg: 262.62 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5784 | Best score: 413 | Gen avg: 257.80 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5785 | Best score: 413 | Gen avg: 251.37 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5786 | Best score: 413 | Gen avg: 242.03 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5787 | Best score: 415 | Gen avg: 244.06 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5788 | Best score: 415 | Gen avg: 243.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5789 | Best score: 415 | Gen avg: 243.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5790 | Best score: 415 | Gen avg: 243.84 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5791 | Best score: 415 | Gen avg: 244.66 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5792 | Best score: 413 | Gen avg: 255.74 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5793 | Best score: 413 | Gen avg: 248.62 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5794 | Best score: 413 | Gen avg: 245.39 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5795 | Best score: 413 | Gen avg: 247.01 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5796 | Best score: 416 | Gen avg: 250.12 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5797 | Best score: 416 | Gen avg: 259.92 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5798 | Best score: 416 | Gen avg: 266.89 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5799 | Best score: 416 | Gen avg: 263.08 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5800 | Best score: 416 | Gen avg: 263.76 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5801 | Best score: 417 | Gen avg: 269.52 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5802 | Best score: 420 | Gen avg: 275.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5803 | Best score: 420 | Gen avg: 271.21 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5804 | Best score: 420 | Gen avg: 263.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5805 | Best score: 420 | Gen avg: 258.56 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5806 | Best score: 420 | Gen avg: 256.17 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5807 | Best score: 420 | Gen avg: 258.67 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5808 | Best score: 420 | Gen avg: 251.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5809 | Best score: 420 | Gen avg: 256.45 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5810 | Best score: 420 | Gen avg: 257.83 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5811 | Best score: 420 | Gen avg: 253.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5812 | Best score: 420 | Gen avg: 252.84 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5813 | Best score: 420 | Gen avg: 248.20 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5814 | Best score: 403 | Gen avg: 243.75 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5815 | Best score: 407 | Gen avg: 260.62 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5816 | Best score: 407 | Gen avg: 258.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5817 | Best score: 407 | Gen avg: 256.35 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5818 | Best score: 407 | Gen avg: 253.86 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5819 | Best score: 407 | Gen avg: 253.46 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5820 | Best score: 407 | Gen avg: 249.34 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5821 | Best score: 407 | Gen avg: 242.47 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5822 | Best score: 407 | Gen avg: 245.32 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5823 | Best score: 407 | Gen avg: 253.74 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5824 | Best score: 416 | Gen avg: 262.29 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5825 | Best score: 407 | Gen avg: 263.95 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5826 | Best score: 407 | Gen avg: 267.31 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5827 | Best score: 407 | Gen avg: 268.63 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5828 | Best score: 407 | Gen avg: 264.31 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5829 | Best score: 407 | Gen avg: 267.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5830 | Best score: 407 | Gen avg: 267.26 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5831 | Best score: 407 | Gen avg: 268.78 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5832 | Best score: 407 | Gen avg: 273.63 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5833 | Best score: 407 | Gen avg: 267.25 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5834 | Best score: 407 | Gen avg: 275.58 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5835 | Best score: 407 | Gen avg: 277.68 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5836 | Best score: 407 | Gen avg: 275.58 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5837 | Best score: 407 | Gen avg: 270.49 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5838 | Best score: 407 | Gen avg: 261.54 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5839 | Best score: 407 | Gen avg: 257.48 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5840 | Best score: 407 | Gen avg: 252.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5841 | Best score: 407 | Gen avg: 243.47 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5842 | Best score: 407 | Gen avg: 246.87 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5843 | Best score: 407 | Gen avg: 255.55 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5844 | Best score: 407 | Gen avg: 258.08 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5845 | Best score: 407 | Gen avg: 254.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5846 | Best score: 392 | Gen avg: 253.11 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5847 | Best score: 392 | Gen avg: 246.43 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5848 | Best score: 392 | Gen avg: 248.76 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5849 | Best score: 392 | Gen avg: 243.21 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5850 | Best score: 392 | Gen avg: 240.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5851 | Best score: 392 | Gen avg: 251.14 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5852 | Best score: 392 | Gen avg: 253.51 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5853 | Best score: 392 | Gen avg: 253.57 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5854 | Best score: 392 | Gen avg: 242.41 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5855 | Best score: 392 | Gen avg: 236.84 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5856 | Best score: 392 | Gen avg: 240.30 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5857 | Best score: 392 | Gen avg: 249.26 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5858 | Best score: 392 | Gen avg: 257.70 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5859 | Best score: 392 | Gen avg: 258.40 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5860 | Best score: 403 | Gen avg: 273.33 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5861 | Best score: 395 | Gen avg: 270.28 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5862 | Best score: 395 | Gen avg: 272.68 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5863 | Best score: 395 | Gen avg: 268.62 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5864 | Best score: 429 | Gen avg: 268.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5865 | Best score: 429 | Gen avg: 260.99 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5866 | Best score: 395 | Gen avg: 252.26 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5867 | Best score: 395 | Gen avg: 244.44 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5868 | Best score: 395 | Gen avg: 240.22 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5869 | Best score: 403 | Gen avg: 242.00 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5870 | Best score: 403 | Gen avg: 251.94 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5871 | Best score: 403 | Gen avg: 248.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5872 | Best score: 403 | Gen avg: 243.51 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5873 | Best score: 403 | Gen avg: 246.55 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5874 | Best score: 403 | Gen avg: 241.19 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5875 | Best score: 403 | Gen avg: 239.97 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5876 | Best score: 403 | Gen avg: 229.42 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5877 | Best score: 403 | Gen avg: 232.20 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5878 | Best score: 403 | Gen avg: 238.83 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5879 | Best score: 403 | Gen avg: 237.49 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5880 | Best score: 403 | Gen avg: 242.74 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5881 | Best score: 403 | Gen avg: 233.37 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5882 | Best score: 403 | Gen avg: 226.52 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5883 | Best score: 409 | Gen avg: 227.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5884 | Best score: 409 | Gen avg: 229.50 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5885 | Best score: 409 | Gen avg: 234.05 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5886 | Best score: 409 | Gen avg: 234.08 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5887 | Best score: 409 | Gen avg: 232.05 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5888 | Best score: 409 | Gen avg: 232.30 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5889 | Best score: 409 | Gen avg: 233.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5890 | Best score: 409 | Gen avg: 240.56 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5891 | Best score: 409 | Gen avg: 238.53 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5892 | Best score: 409 | Gen avg: 237.38 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5893 | Best score: 409 | Gen avg: 235.26 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5894 | Best score: 409 | Gen avg: 235.95 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5895 | Best score: 409 | Gen avg: 232.36 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5896 | Best score: 409 | Gen avg: 239.19 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5897 | Best score: 409 | Gen avg: 236.60 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5898 | Best score: 409 | Gen avg: 235.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5899 | Best score: 409 | Gen avg: 241.50 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5900 | Best score: 409 | Gen avg: 247.30 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5901 | Best score: 409 | Gen avg: 240.08 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5902 | Best score: 409 | Gen avg: 245.26 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5903 | Best score: 409 | Gen avg: 250.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5904 | Best score: 409 | Gen avg: 244.94 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5905 | Best score: 409 | Gen avg: 242.31 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5906 | Best score: 409 | Gen avg: 239.29 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5907 | Best score: 409 | Gen avg: 245.70 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5908 | Best score: 409 | Gen avg: 251.43 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5909 | Best score: 409 | Gen avg: 254.69 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5910 | Best score: 409 | Gen avg: 249.14 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5911 | Best score: 409 | Gen avg: 242.54 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5912 | Best score: 409 | Gen avg: 239.47 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5913 | Best score: 409 | Gen avg: 246.45 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5914 | Best score: 409 | Gen avg: 242.90 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5915 | Best score: 409 | Gen avg: 243.88 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5916 | Best score: 409 | Gen avg: 238.76 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
Gen #5917 | Best score: 397 | Gen avg: 243.61 | Current optimal: 455 | Optimal ID: 6e307cde1bcb49fba47ae9b63cb256cc | Wasted room: 170
